generation,epoch,resampled,c0g0,c0g1,c1g0,c1g1
1,1,18,50,13,16,1
1,1,18,48,13,18,1
1,1,19,51,15,12,2
1,1,33,65,8,6,1
1,1,20,52,16,10,2
1,1,17,48,17,13,2
1,1,22,50,9,20,1
1,1,20,52,14,14,0
1,1,18,47,14,19,0
1,1,23,55,15,9,1
1,1,20,48,11,20,1
1,1,18,46,13,20,1
1,1,25,57,13,9,1
1,1,29,61,12,5,2
1,1,18,45,12,21,2
1,1,20,52,14,14,0
1,1,23,55,11,13,1
1,1,21,48,10,21,1
1,1,19,48,12,19,1
1,1,21,53,10,16,1
1,1,27,59,10,11,0
1,1,25,57,13,8,2
1,1,18,43,23,14,0
1,1,19,51,14,15,0
1,1,24,56,13,8,3
1,1,27,59,10,11,0
1,1,26,58,10,12,0
1,1,19,46,21,10,3
1,1,22,53,10,17,0
1,1,15,46,15,17,2
1,1,17,47,15,18,0
1,1,19,49,18,12,1
1,1,24,56,13,11,0
1,1,21,53,10,16,1
1,1,20,51,12,17,0
1,1,20,52,16,12,0
1,1,18,48,12,18,2
1,1,19,51,16,12,1
1,1,26,58,11,10,1
1,1,25,57,10,12,1
1,1,23,55,12,11,2
1,1,24,56,14,9,1
1,1,22,54,16,10,0
1,1,20,51,10,17,2
1,1,18,49,17,13,1
1,1,21,53,14,13,0
1,1,20,51,17,11,1
1,1,15,46,17,15,2
1,1,23,55,10,14,1
1,1,29,61,8,11,0
1,1,25,57,11,11,1
1,1,17,47,14,18,1
1,1,17,49,15,13,3
1,1,24,56,13,9,2
1,1,22,54,10,16,0
1,1,16,48,16,16,0
1,1,17,49,15,13,3
1,1,20,52,12,15,1
1,1,21,53,12,14,1
1,1,29,61,9,10,0
1,1,20,51,17,12,0
1,1,16,47,14,17,2
1,1,23,55,13,11,1
1,1,22,54,12,13,1
1,1,25,53,7,20,0
1,1,23,54,17,9,0
1,1,25,57,11,11,1
1,1,22,54,15,11,0
1,1,22,54,9,13,4
1,1,24,56,10,14,0
1,1,24,56,12,11,1
1,1,21,53,12,13,2
1,1,18,50,16,14,0
1,1,17,49,15,15,1
1,1,21,53,14,12,1
1,1,18,49,17,13,1
1,1,24,56,10,14,0
1,1,18,45,21,14,0
1,1,17,49,14,16,1
1,1,25,55,7,18,0
1,1,17,49,14,16,1
1,1,20,50,18,12,0
1,1,22,51,19,10,0
1,1,29,61,5,12,2
1,1,21,47,11,22,0
1,1,20,51,12,17,0
1,1,19,51,16,12,1
1,1,24,56,8,16,0
1,1,23,55,10,14,1
1,1,18,49,14,17,0
1,1,21,53,15,12,0
1,1,23,54,9,17,0
1,1,22,54,10,15,1
1,1,20,52,15,13,0
1,1,24,56,12,11,1
1,1,20,50,18,11,1
1,1,21,53,12,14,1
1,1,26,54,5,20,1
1,1,23,55,9,12,4
1,1,19,47,13,20,0
1,1,19,51,16,12,1
1,1,19,49,13,18,0
1,1,26,58,3,16,3
1,1,21,53,15,12,0
1,1,23,55,14,11,0
1,1,24,56,8,16,0
1,1,20,52,15,13,0
1,1,18,50,12,15,3
1,1,17,49,16,15,0
1,1,23,54,9,17,0
1,1,23,55,10,13,2
1,1,19,51,15,11,3
1,1,28,60,9,9,2
1,1,22,54,11,15,0
1,1,20,52,13,15,0
1,1,19,46,12,21,1
1,1,25,57,7,14,2
1,1,17,48,17,14,1
1,1,22,54,14,10,2
1,1,26,58,13,8,1
1,1,16,48,16,15,1
1,1,30,62,6,11,1
1,1,24,56,13,11,0
1,1,19,51,16,12,1
1,1,15,47,16,15,2
1,1,21,53,13,14,0
1,1,17,48,17,14,1
1,1,26,58,16,6,0
1,1,15,44,19,15,2
1,1,18,50,16,14,0
1,1,20,52,11,15,2
1,1,26,58,13,7,2
1,1,25,55,6,18,1
1,1,19,48,11,19,2
1,1,18,49,14,17,0
1,1,18,50,14,14,2
1,1,18,50,16,13,1
1,1,21,53,14,10,3
1,1,19,51,16,12,1
1,1,17,49,16,14,1
1,1,21,53,16,10,1
1,1,23,52,9,19,0
1,1,22,49,10,21,0
1,1,21,53,11,15,1
1,1,26,58,11,9,2
1,1,22,54,15,11,0
1,1,27,59,7,12,2
1,1,18,48,13,18,1
1,1,24,56,14,10,0
1,1,21,53,14,12,1
1,1,22,51,10,19,0
1,1,19,51,14,15,0
1,1,25,57,11,12,0
1,1,26,58,13,9,0
1,1,18,48,13,18,1
1,1,20,50,11,18,1
1,1,17,49,13,16,2
1,1,22,54,13,13,0
1,1,20,52,14,11,3
1,1,21,51,11,18,0
1,1,21,53,16,11,0
1,1,20,50,12,18,0
1,1,18,48,18,13,1
1,1,17,49,15,15,1
1,1,18,47,13,19,1
1,1,16,45,17,18,0
1,1,22,54,9,16,1
1,1,17,46,15,19,0
1,1,26,58,9,13,0
1,1,24,56,10,13,1
1,1,25,57,12,10,1
1,1,19,51,12,16,1
1,1,20,51,17,10,2
1,1,25,57,10,13,0
1,1,18,50,14,15,1
1,1,20,50,18,10,2
1,1,16,48,16,13,3
1,1,21,53,14,10,3
1,1,23,51,9,20,0
1,1,20,51,10,17,2
1,1,21,53,14,12,1
1,1,25,57,9,12,2
1,1,28,60,5,14,1
1,1,22,54,9,16,1
1,1,18,50,12,16,2
1,1,29,61,6,13,0
1,1,26,58,8,12,2
1,1,19,51,14,15,0
1,1,20,52,14,12,2
1,1,18,50,14,16,0
1,1,24,56,7,13,4
1,1,15,47,13,16,4
1,1,23,55,12,13,0
1,1,22,54,13,12,1
1,1,23,55,10,14,1
1,1,21,53,13,12,2
1,1,21,49,10,20,1
1,1,22,54,12,10,4
1,1,23,55,13,12,0
1,1,21,53,11,15,1
1,1,27,59,10,10,1
1,1,24,56,14,10,0
1,1,17,47,18,14,1
1,1,26,58,12,10,0
1,1,19,50,12,17,1
1,1,20,47,21,10,2
1,1,27,59,14,7,0
1,1,22,54,14,12,0
1,1,16,48,15,16,1
1,1,17,43,15,22,0
1,1,24,56,12,11,1
1,1,26,58,10,12,0
1,1,16,41,23,15,1
1,1,18,50,14,11,5
1,1,21,53,12,15,0
1,1,26,58,12,8,2
1,1,26,58,11,11,0
1,1,19,51,15,12,2
1,1,24,56,14,9,1
1,1,24,56,11,12,1
1,1,23,54,7,17,2
1,1,21,51,11,18,0
1,1,22,54,16,10,0
1,1,18,50,14,16,0
1,1,23,55,9,16,0
1,1,18,49,17,13,1
1,1,18,50,13,14,3
1,1,24,56,7,15,2
1,1,17,48,17,14,1
1,1,15,46,17,16,1
1,1,20,48,12,20,0
1,1,25,57,14,8,1
1,1,21,53,13,14,0
1,1,21,51,18,11,0
1,1,25,56,6,17,1
1,1,16,47,15,17,1
1,1,22,51,9,19,1
1,1,22,54,13,12,1
1,1,21,53,11,15,1
1,1,25,57,15,7,1
1,1,19,49,11,18,2
1,1,18,50,13,14,3
1,1,21,51,18,10,1
1,1,20,52,11,16,1
1,1,23,55,8,16,1
1,1,21,53,11,14,2
1,1,28,60,6,14,0
1,1,23,55,14,9,2
1,1,27,59,13,8,0
1,1,22,52,9,18,1
1,1,29,61,8,9,2
1,1,19,50,17,12,1
1,1,26,58,10,12,0
1,1,16,48,16,16,0
1,1,16,47,17,15,1
1,1,18,48,13,18,1
1,1,15,45,18,14,3
1,1,19,51,15,14,0
1,1,27,59,8,11,2
1,1,20,52,12,14,2
1,1,23,46,9,25,0
1,1,25,57,13,9,1
1,1,22,52,8,18,2
1,1,19,49,13,18,0
1,1,25,57,12,9,2
1,1,16,44,15,20,1
1,1,19,46,12,21,1
1,1,15,47,16,16,1
1,1,21,53,11,15,1
1,1,24,55,8,17,0
1,1,23,55,14,10,1
1,1,21,51,18,10,1
1,1,20,52,16,11,1
1,1,22,54,13,13,0
1,1,20,52,15,13,0
1,1,25,57,12,9,2
1,1,25,57,14,9,0
1,1,22,51,19,10,0
1,1,16,48,16,14,2
1,1,14,39,17,22,2
1,1,21,51,10,18,1
1,1,22,54,11,15,0
1,1,22,54,14,11,1
1,1,20,50,12,18,0
1,1,19,51,13,15,1
1,1,19,50,17,13,0
1,1,18,50,13,16,1
1,1,18,50,15,14,1
1,1,24,56,11,12,1
1,1,28,60,10,9,1
1,1,28,60,8,12,0
1,1,22,54,14,10,2
1,1,18,50,15,15,0
1,1,24,56,14,10,0
1,1,25,57,8,15,0
1,1,17,49,13,16,2
1,1,21,53,12,14,1
1,1,23,55,13,12,0
1,1,30,62,6,9,3
1,1,20,52,15,12,1
1,1,20,47,21,12,0
1,1,27,59,11,10,0
1,1,19,51,14,15,0
1,1,29,61,9,9,1
1,1,17,49,14,13,4
1,1,23,55,14,11,0
1,1,23,55,14,10,1
1,1,25,57,7,15,1
1,1,22,54,15,11,0
1,1,20,52,11,16,1
1,1,18,49,17,13,1
1,1,17,48,17,13,2
1,1,18,50,13,15,2
1,1,23,49,22,8,1
1,1,26,58,11,11,0
1,1,16,48,15,16,1
1,1,22,54,9,14,3
1,1,19,48,19,13,0
1,1,29,61,9,10,0
1,1,20,52,15,12,1
1,1,17,48,12,17,3
1,1,22,54,15,10,1
1,1,20,52,10,15,3
1,1,20,49,12,19,0
1,1,20,52,14,14,0
1,1,26,58,14,5,3
1,1,23,55,14,10,1
1,1,26,58,10,10,2
1,1,24,56,16,6,2
1,1,24,56,10,13,1
1,1,26,58,7,13,2
1,1,24,56,11,11,2
1,1,16,48,16,14,2
1,1,15,47,16,14,3
1,1,19,50,11,17,2
1,1,27,59,11,8,2
1,1,23,55,11,14,0
1,1,17,44,21,14,1
1,1,21,50,19,11,0
1,1,25,57,9,12,2
1,1,27,59,13,8,0
1,1,19,50,12,17,1
1,1,20,52,15,11,2
1,1,20,52,16,11,1
1,1,24,56,9,13,2
1,1,19,51,15,14,0
1,1,17,45,13,20,2
1,1,17,49,16,15,0
1,1,21,53,16,11,0
1,1,21,53,12,15,0
1,1,22,54,10,15,1
1,1,23,55,10,15,0
1,1,22,52,9,18,1
1,1,19,51,12,15,2
1,1,19,51,12,16,1
1,1,25,57,8,15,0
1,1,18,46,20,11,3
1,1,24,56,11,13,0
1,1,22,54,11,15,0
1,1,25,57,10,13,0
1,1,16,44,19,17,0
1,1,16,41,16,23,0
1,1,20,52,13,13,2
1,1,27,59,11,9,1
1,1,24,56,13,10,1
1,1,31,63,10,7,0
1,1,17,48,11,17,4
1,1,18,49,14,17,0
1,1,21,53,11,14,2
1,1,25,57,11,12,0
1,1,21,52,10,17,1
1,1,22,50,20,10,0
1,1,19,49,12,18,1
1,1,20,52,11,16,1
1,1,20,52,12,14,2
1,1,18,49,17,14,0
1,1,21,53,12,13,2
1,1,18,49,17,14,0
1,1,22,54,9,15,2
1,1,25,57,9,11,3
1,1,26,57,17,6,0
1,1,19,51,16,11,2
1,1,21,53,16,10,1
1,1,19,44,23,13,0
1,1,23,53,18,8,1
1,1,22,54,9,16,1
1,1,15,45,16,18,1
1,1,22,54,14,12,0
1,1,18,50,14,14,2
1,1,13,42,17,18,3
1,1,22,53,10,17,0
1,1,18,50,15,15,0
1,1,26,58,11,10,1
1,1,24,56,9,15,0
1,1,23,52,19,9,0
1,1,19,51,13,16,0
1,1,22,54,10,16,0
1,1,26,58,13,9,0
1,1,18,48,18,14,0
1,1,21,53,12,14,1
1,1,25,57,12,11,0
1,1,15,44,15,19,2
1,1,21,53,13,13,1
1,1,24,56,10,13,1
1,1,19,45,22,12,1
1,1,17,49,15,15,1
1,1,26,58,9,12,1
1,1,25,57,9,14,0
1,1,23,55,11,14,0
1,1,23,54,17,9,0
1,1,18,49,13,17,1
1,1,26,58,9,13,0
1,1,20,52,12,16,0
1,1,23,55,13,11,1
1,1,18,50,15,14,1
1,1,18,50,16,12,2
1,1,24,56,12,12,0
1,1,24,56,8,15,1
1,1,19,50,17,13,0
1,1,25,57,11,12,0
1,1,22,54,11,13,2
1,1,24,56,10,13,1
1,1,25,57,10,12,1
1,1,17,48,14,17,1
1,1,20,50,12,18,0
1,1,15,46,17,15,2
1,1,25,57,10,13,0
1,1,28,60,8,11,1
1,1,16,48,15,16,1
1,1,18,50,16,13,1
1,1,16,46,15,18,1
1,1,22,54,14,11,1
1,1,27,59,11,9,1
1,1,20,52,12,15,1
1,1,19,48,13,19,0
1,1,18,48,18,12,2
1,1,19,48,12,19,1
1,1,15,47,14,16,3
1,1,29,61,8,11,0
1,1,22,53,17,9,1
1,1,21,53,13,13,1
1,1,22,54,12,12,2
1,1,20,52,15,12,1
1,1,19,51,14,14,1
1,1,25,57,12,11,0
1,1,16,48,16,13,3
1,1,13,44,16,17,3
1,1,18,50,14,15,1
1,1,17,49,15,16,0
1,1,24,53,7,19,1
1,1,20,52,16,11,1
1,1,17,47,14,18,1
1,1,24,56,13,11,0
1,1,16,46,16,18,0
1,1,27,59,10,10,1
1,1,16,48,15,14,3
1,1,19,48,13,19,0
1,1,21,53,12,13,2
1,1,18,49,13,17,1
1,1,23,55,10,13,2
1,1,26,58,9,13,0
1,1,19,49,13,18,0
1,1,17,47,18,15,0
1,1,25,57,14,8,1
1,1,21,51,10,18,1
1,1,21,53,13,11,3
1,1,24,56,10,10,4
1,1,22,54,12,14,0
1,1,25,57,11,10,2
1,1,23,55,12,11,2
1,1,24,56,8,15,1
1,1,21,52,11,17,0
1,1,19,50,17,13,0
1,1,27,59,9,11,1
1,1,16,43,18,19,0
1,1,25,57,8,15,0
1,1,21,48,9,21,2
1,1,22,50,10,20,0
1,1,25,57,9,14,0
1,1,21,51,10,18,1
1,1,20,52,16,10,2
1,1,28,60,10,9,1
1,1,24,56,11,13,0
1,1,16,43,17,20,0
1,1,24,56,8,15,1
1,1,23,55,14,10,1
1,1,17,49,13,15,3
1,1,16,48,15,16,1
1,1,16,45,17,18,0
1,1,19,49,18,13,0
1,1,22,54,11,14,1
1,1,17,49,12,16,3
1,1,19,51,14,15,0
1,1,20,49,12,19,0
1,1,23,55,14,10,1
1,1,24,56,13,8,3
1,1,18,48,12,18,2
1,1,24,56,12,11,1
1,1,21,53,12,15,0
1,1,21,53,15,11,1
1,1,21,52,17,11,0
1,1,22,54,10,15,1
1,1,22,54,13,13,0
1,1,18,50,14,14,2
1,1,20,51,17,12,0
1,1,13,43,17,17,3
1,1,22,54,10,16,0
1,1,17,48,14,17,1
1,1,21,53,14,11,2
1,1,25,57,12,11,0
1,1,23,55,12,12,1
1,1,15,43,20,16,1
1,1,24,56,11,11,2
1,1,22,54,11,14,1
1,1,25,57,9,11,3
1,1,15,44,17,18,1
1,1,23,55,9,16,0
1,1,27,59,11,9,1
1,1,18,50,15,15,0
1,1,23,55,13,12,0
1,1,25,54,7,19,0
1,1,18,46,13,20,1
1,1,22,52,10,18,0
1,1,21,53,9,14,4
1,1,17,49,15,16,0
1,1,20,52,13,12,3
1,1,17,48,17,13,2
1,1,23,55,13,10,2
1,1,29,61,10,9,0
1,1,18,50,13,14,3
1,1,20,52,11,16,1
1,1,17,49,16,15,0
1,1,21,52,11,17,0
1,1,19,48,13,19,0
1,1,18,49,17,13,1
1,1,25,52,7,21,0
1,1,21,53,15,12,0
1,1,20,52,13,14,1
1,1,22,54,12,14,0
1,1,18,47,13,19,1
1,1,17,48,13,17,2
1,1,24,56,10,12,2
1,1,24,56,13,11,0
1,1,23,55,16,9,0
1,1,20,52,12,15,1
1,1,22,54,13,12,1
1,1,25,57,11,12,0
1,1,19,51,14,13,2
1,1,27,59,5,15,1
1,1,23,55,12,13,0
1,1,18,50,16,14,0
1,1,20,50,18,12,0
1,1,21,53,11,14,2
1,1,24,56,14,10,0
1,1,19,49,18,13,0
1,1,24,55,7,17,1
1,1,23,55,13,9,3
1,1,26,58,13,8,1
1,1,16,45,19,15,1
1,1,24,56,11,12,1
1,1,19,51,16,13,0
1,1,20,49,11,19,1
1,1,23,55,11,14,0
1,1,17,48,17,14,1
1,1,27,59,10,11,0
1,1,17,49,13,16,2
1,1,26,58,6,14,2
1,1,18,49,17,13,1
1,1,19,46,13,21,0
1,1,16,45,16,19,0
1,1,17,48,12,17,3
1,1,24,56,11,12,1
1,1,23,55,10,15,0
1,1,23,55,15,10,0
1,1,18,47,14,19,0
1,1,18,49,14,17,0
1,1,21,52,11,17,0
1,1,16,47,15,17,1
1,1,26,58,10,12,0
1,1,20,49,19,10,2
1,1,22,54,16,8,2
1,1,20,52,12,13,3
1,1,18,46,20,14,0
1,1,17,49,13,15,3
1,1,13,44,17,16,3
1,1,18,49,17,14,0
1,1,23,55,13,11,1
1,1,21,53,15,12,0
1,1,24,56,11,13,0
1,1,19,51,14,14,1
1,1,19,51,14,15,0
1,1,23,55,14,10,1
1,1,22,53,9,17,1
1,1,20,52,12,15,1
1,1,23,55,15,10,0
1,1,18,50,15,14,1
1,1,19,51,14,15,0
1,1,15,46,17,16,1
1,1,21,53,11,15,1
1,1,17,48,17,14,1
1,1,19,50,12,17,1
1,1,17,48,14,17,1
1,1,23,55,11,13,1
1,1,22,54,11,15,0
1,1,22,54,12,13,1
1,1,18,50,16,12,2
1,1,24,56,13,11,0
1,1,21,53,13,12,2
1,1,17,47,14,18,1
1,1,19,50,17,13,0
1,1,22,53,10,17,0
1,1,19,51,15,12,2
1,1,25,57,13,9,1
1,1,28,60,10,9,1
1,1,21,53,9,15,3
1,1,20,52,11,15,2
1,1,25,57,9,13,1
1,1,24,54,18,7,1
1,1,25,57,7,12,4
1,1,15,45,14,18,3
1,1,20,50,18,11,1
1,1,24,56,15,9,0
1,1,21,52,11,17,0
1,1,17,46,19,12,3
1,1,21,53,10,16,1
1,1,20,46,11,22,1
1,1,16,43,11,21,5
1,1,21,49,11,20,0
1,1,22,54,10,15,1
1,1,18,50,13,16,1
1,1,19,48,12,19,1
1,1,24,56,11,12,1
1,1,17,48,17,15,0
1,1,26,58,14,8,0
1,1,26,58,10,10,2
1,1,20,51,12,17,0
1,1,18,50,16,13,1
1,1,20,52,11,16,1
1,1,26,58,7,13,2
1,1,24,56,9,15,0
1,1,23,55,7,16,2
1,1,25,57,9,13,1
1,1,17,47,18,13,2
1,1,20,52,15,11,2
1,1,20,50,11,18,1
1,1,25,57,10,11,2
1,1,18,47,13,19,1
1,1,21,51,10,18,1
1,1,23,55,13,11,1
1,1,22,50,20,10,0
1,1,23,55,11,13,1
1,1,15,45,16,18,1
1,1,19,48,19,11,2
1,1,20,52,14,13,1
1,1,21,53,13,13,1
1,1,16,48,15,16,1
1,1,20,52,15,11,2
1,1,20,51,12,17,0
1,1,22,54,10,16,0
1,1,23,55,12,11,2
1,1,22,54,11,14,1
1,1,21,48,11,21,0
1,1,17,46,19,13,2
1,1,20,52,13,15,0
1,1,24,56,12,12,0
1,1,15,45,18,14,3
1,1,23,55,11,11,3
1,1,19,51,13,16,0
1,1,21,53,14,12,1
1,1,24,47,7,25,1
1,1,19,51,15,12,2
1,1,25,57,13,10,0
1,1,16,44,15,20,1
1,1,22,54,14,12,0
1,1,26,56,6,18,0
1,1,24,56,9,15,0
1,1,22,54,11,15,0
1,1,24,56,13,9,2
1,1,23,55,11,11,3
1,1,24,53,7,19,1
1,1,16,48,15,16,1
1,1,20,52,13,14,1
1,1,23,55,12,13,0
1,1,21,53,13,13,1
1,1,24,56,15,9,0
1,1,24,56,13,11,0
1,1,19,50,13,17,0
1,1,26,58,10,12,0
1,1,19,49,13,18,0
1,1,21,53,13,14,0
1,1,19,51,14,13,2
1,1,24,56,15,8,1
1,1,22,54,13,13,0
1,1,20,49,19,12,0
1,1,24,56,9,15,0
1,1,19,51,15,12,2
1,1,19,51,15,13,1
1,1,19,50,17,13,0
1,1,20,52,11,14,3
1,1,23,54,9,17,0
1,1,22,54,11,14,1
1,1,16,45,19,14,2
1,1,25,57,13,8,2
1,1,20,49,12,19,0
1,1,24,56,11,12,1
1,1,19,45,22,13,0
1,1,28,60,11,8,1
1,1,27,59,11,10,0
1,1,28,60,12,7,1
1,1,17,44,21,15,0
1,1,16,48,16,15,1
1,1,20,52,11,15,2
1,1,23,55,15,10,0
1,1,23,55,15,9,1
1,1,19,46,13,21,0
1,1,25,57,13,8,2
1,1,21,49,10,20,1
1,1,18,50,15,14,1
1,1,22,54,11,15,0
1,1,23,55,13,11,1
1,1,26,58,11,11,0
1,1,21,53,12,13,2
1,1,17,48,17,14,1
1,1,21,53,13,14,0
1,1,20,51,11,17,1
1,1,23,55,9,16,0
1,1,16,46,18,16,0
1,1,22,48,9,22,1
1,1,30,62,10,8,0
1,1,27,59,10,9,2
1,1,19,50,12,17,1
1,1,16,48,16,16,0
1,1,21,53,15,11,1
1,1,17,46,14,19,1
1,1,20,48,9,20,3
1,1,28,60,10,10,0
1,1,19,51,15,13,1
1,1,22,54,9,15,2
1,1,23,55,13,12,0
1,1,28,60,7,12,1
1,1,26,58,10,12,0
1,1,17,49,12,16,3
1,1,22,48,22,9,1
1,1,25,57,12,10,1
1,1,29,61,10,9,0
1,1,23,52,7,19,2
1,1,19,51,13,16,0
1,1,18,46,20,13,1
1,1,23,55,11,14,0
1,1,21,52,11,17,0
1,1,21,53,14,13,0
1,1,21,53,9,15,3
1,1,15,45,18,16,1
1,1,18,49,12,17,2
1,1,21,53,14,12,1
1,1,25,57,11,12,0
1,1,25,57,10,13,0
1,1,27,59,11,10,0
1,1,28,60,5,12,3
1,1,21,48,9,21,2
1,1,26,58,9,12,1
1,1,20,51,17,10,2
1,1,14,46,16,16,2
1,1,21,53,14,11,2
1,1,23,55,13,11,1
1,1,19,51,13,16,0
1,1,19,51,12,16,1
1,1,15,43,17,19,1
1,1,24,56,9,12,3
1,1,22,54,13,10,3
1,1,20,50,11,18,1
1,1,19,51,10,16,3
1,1,18,48,12,18,2
1,1,20,52,16,12,0
1,1,20,52,13,13,2
1,1,23,55,10,15,0
1,1,23,55,13,12,0
1,1,19,51,16,12,1
1,1,19,49,10,18,3
1,1,27,59,11,10,0
1,1,22,54,14,11,1
1,1,18,50,16,12,2
1,1,19,51,15,11,3
1,1,21,53,14,12,1
1,1,17,45,20,13,2
1,1,20,51,10,17,2
1,1,20,50,12,18,0
1,1,26,58,8,13,1
1,1,20,52,15,12,1
1,1,21,53,10,15,2
1,1,18,50,14,15,1
1,1,19,51,14,14,1
1,1,29,61,6,13,0
1,1,15,41,21,17,1
1,1,23,55,14,10,1
1,1,17,48,17,15,0
1,1,26,58,9,12,1
1,1,23,49,8,22,1
1,1,22,54,11,14,1
1,1,22,54,11,15,0
1,1,27,59,12,8,1
1,1,23,55,9,15,1
1,1,15,47,15,16,2
1,1,20,50,10,18,2
1,1,27,59,8,13,0
1,1,15,46,17,16,1
1,1,18,49,12,17,2
1,1,26,55,6,19,0
1,1,20,52,14,12,2
1,1,28,60,12,8,0
1,1,19,51,12,15,2
1,1,23,55,13,10,2
1,1,20,52,11,15,2
1,1,22,54,12,14,0
1,1,21,53,14,12,1
1,1,28,60,9,10,1
1,1,27,57,4,18,1
1,1,27,59,11,10,0
1,1,30,62,8,8,2
1,1,20,50,18,12,0
1,1,19,51,13,16,0
1,1,19,51,11,16,2
1,1,17,49,13,16,2
1,1,20,51,9,17,3
1,1,17,48,13,17,2
1,1,22,54,13,12,1
1,1,20,46,7,22,5
1,1,26,58,11,10,1
1,1,22,54,14,11,1
1,1,19,47,11,20,2
1,1,14,46,16,16,2
1,1,21,53,13,14,0
1,1,21,53,10,16,1
1,1,22,54,12,12,2
1,1,24,56,11,12,1
1,1,18,50,13,15,2
1,1,24,56,10,14,0
1,1,25,57,11,11,1
1,1,20,52,15,13,0
1,1,21,52,10,17,1
1,1,15,44,19,14,3
1,1,21,53,15,12,0
1,1,15,46,17,16,1
1,1,18,50,15,13,2
1,1,16,47,17,14,2
1,1,22,54,12,13,1
1,1,26,58,11,10,1
1,1,15,43,15,20,2
1,1,22,53,17,10,0
1,1,16,47,17,16,0
1,1,19,49,12,18,1
1,1,20,52,14,13,1
1,1,24,56,10,14,0
1,1,20,52,13,15,0
1,1,20,52,15,13,0
1,1,19,51,14,15,0
1,1,16,47,15,17,1
1,1,20,52,13,15,0
1,1,24,56,14,8,2
1,1,21,53,13,13,1
1,1,17,49,14,16,1
1,1,19,51,11,13,5
1,1,17,49,13,16,2
1,1,20,52,15,11,2
1,1,19,51,12,14,3
1,1,21,52,17,10,1
1,1,20,52,13,15,0
1,1,24,56,11,11,2
1,1,28,60,8,11,1
1,1,22,54,11,15,0
1,1,18,48,18,14,0
1,1,15,47,16,14,3
1,1,21,53,11,16,0
1,1,20,49,12,19,0
1,1,22,54,14,11,1
1,1,15,46,17,16,1
1,1,23,55,8,15,2
1,1,19,51,14,14,1
1,1,21,53,15,12,0
1,1,17,49,16,15,0
1,1,15,46,16,17,1
1,1,20,49,19,10,2
1,1,27,59,8,13,0
1,1,17,46,13,19,2
1,1,24,51,21,7,1
1,1,15,46,16,17,1
1,1,30,62,7,10,1
1,1,20,51,10,17,2
1,1,24,56,13,11,0
1,1,18,49,13,17,1
1,1,18,50,14,15,1
1,1,19,50,12,17,1
1,1,19,50,11,17,2
1,1,26,58,14,7,1
1,1,15,42,20,17,1
1,1,24,56,10,14,0
1,1,19,51,13,14,2
1,1,28,60,12,7,1
1,1,22,54,15,11,0
1,1,25,57,15,7,1
1,1,25,57,8,14,1
1,1,15,44,19,14,3
1,1,25,57,12,10,1
1,1,24,56,9,15,0
1,1,19,51,13,14,2
1,1,24,56,12,11,1
1,1,19,51,13,15,1
1,1,19,50,13,17,0
1,1,20,52,13,15,0
1,1,21,53,13,12,2
1,1,21,53,12,14,1
1,1,21,50,19,9,2
1,1,19,51,13,15,1
1,1,19,51,13,15,1
1,1,23,55,15,9,1
1,1,17,49,15,16,0
1,1,18,50,16,14,0
1,1,20,52,12,16,0
1,1,18,48,14,18,0
1,1,24,56,10,14,0
1,1,27,59,11,9,1
1,1,21,53,10,16,1
1,1,26,58,9,13,0
1,1,22,54,15,10,1
1,1,15,46,15,17,2
1,1,20,52,15,11,2
1,1,25,57,14,9,0
1,1,21,53,10,16,1
1,1,18,48,14,18,0
1,1,23,50,21,7,2
1,1,29,61,7,12,0
1,1,23,55,13,12,0
1,1,20,52,12,16,0
1,1,23,51,20,8,1
1,1,18,50,15,14,1
1,1,23,55,14,10,1
1,1,21,53,11,14,2
1,1,18,47,11,19,3
1,1,22,53,8,17,2
1,1,15,47,15,15,3
1,1,24,56,11,13,0
1,1,20,52,11,16,1
1,1,17,49,13,16,2
1,1,25,57,7,16,0
1,1,23,55,12,13,0
1,1,21,53,13,14,0
1,1,25,57,10,11,2
1,1,21,52,11,17,0
1,1,19,51,14,13,2
1,1,22,50,10,20,0
1,1,23,55,11,14,0
1,1,20,48,11,20,1
1,1,22,54,11,13,2
1,1,22,54,12,11,3
1,1,23,55,10,13,2
1,1,24,56,10,13,1
1,1,19,48,13,19,0
1,1,23,50,8,21,1
1,1,23,55,10,14,1
1,1,25,57,11,12,0
1,1,23,55,12,11,2
1,1,25,57,10,13,0
1,1,26,58,7,15,0
1,1,14,44,18,16,2
1,1,21,48,21,11,0
1,1,23,55,13,10,2
1,1,21,51,9,18,2
1,1,14,44,18,16,2
1,1,26,58,10,11,1
1,1,16,42,21,17,0
1,1,27,59,8,12,1
1,1,27,59,9,11,1
1,1,27,59,10,11,0
1,1,24,56,9,14,1
1,1,17,49,14,15,2
1,1,20,52,11,16,1
1,1,23,55,11,13,1
1,1,25,57,11,10,2
1,1,18,48,14,18,0
1,1,25,57,9,13,1
1,1,16,46,18,15,1
1,1,19,46,21,13,0
1,1,19,50,12,17,1
1,1,23,55,12,12,1
1,1,18,49,12,17,2
1,1,20,52,13,14,1
1,1,16,48,15,14,3
1,1,15,47,16,16,1
1,1,21,53,12,15,0
1,1,24,53,19,8,0
1,1,20,51,17,11,1
1,1,25,57,14,7,2
1,1,18,48,18,13,1
1,1,18,48,13,18,1
1,1,23,52,19,9,0
1,1,18,50,13,16,1
1,1,22,54,11,13,2
